4830,50,Construction and the Built Environment,90,32,32,Unavailable,2020-08-03
4831,51,Business Management,108,77,46,Available,2020-08-17
4832,51,Business and Management,90,11,11,Unavailable,2020-08-29
4833,52,"Crime, Justice and Society",53,93,78,Available,2020-08-17
4834,52,Wildlife Conservation & Animal Management,90,70,21,Available,2020-08-12
4835,52,Wildlife Conservation & Animal Management,72,35,28,Available,2020-08-21
4836,53,Music Production and Creative Recording,54,25,21,Available,2020-08-08
4837,53,Music Production and Creative Recording,52,39,14,Available,2020-08-17
4838,53,Digital Media Design,91,70,56,Available,2020-08-11
4839,53,Digital Media Design,88,47,13,Available,2020-08-26
4840,54,Electronic Engineering,100,31,21,Available,2020-08-10
4841,54,Electronic Engineering,77,68,13,Available,2020-08-12
4842,54,Education And Mathematics,107,70,40,Available,2020-08-28
4843,54,Health & Social Care Leadership & Management,68,48,33,Available,2020-08-20
4844,54,Health & Social Care Leadership & Management,84,58,44,Available,2020-08-01
4845,54,Computer Science & Artificial Intelligence,54,12,11,Available,2020-08-14
4846,54,Computer Science & Artificial Intelligence,94,68,21,Available,2020-08-09
4847,54,Electronic Engineering,91,68,22,Available,2020-08-14
4848,54,Nursing,93,60,44,Available,2020-08-17
4849,54,Nursing,56,100,70,Available,2020-08-10
4850,54,Nursing,112,16,11,Available,2020-08-08
4851,54,Nursing,65,15,15,Unavailable,2020-08-20
4852,54,Nursing,51,83,34,Available,2020-08-14
4853,54,Nursing,89,82,37,Available,2020-08-03
4854,54,Nursing,93,62,20,Available,2020-08-12
4855,54,Nursing,49,86,86,Unavailable,2020-08-15
4856,54,Nursing,75,92,87,Available,2020-08-06
4857,54,Nursing,62,93,37,Available,2020-08-06
4858,54,Nursing,86,74,39,Available,2020-08-11
4859,54,Nursing,71,67,16,Available,2020-08-19
4860,54,Nursing,71,11,11,Unavailable,2020-08-05
4861,54,Nursing,62,58,18,Available,2020-08-09
4862,54,Nursing,61,52,36,Available,2020-08-19
4863,54,Nursing,79,56,10,Available,2020-08-29
4864,54,Nursing,48,40,24,Available,2020-08-25
4865,54,Nursing,67,78,36,Available,2020-08-04
4866,54,Nursing,75,57,40,Available,2020-08-18
4867,54,Nursing,108,30,14,Available,2020-08-10
4868,54,Nursing,65,83,28,Available,2020-08-04
4869,54,Nursing,69,23,15,Available,2020-08-02
4870,54,Nursing,70,28,22,Available,2020-08-23
4871,54,Nursing,78,76,54,Available,2020-08-21
4872,54,Nursing,55,73,59,Available,2020-08-02
4873,54,Nursing,68,11,11,Unavailable,2020-08-24
4874,54,Nursing,62,93,33,Available,2020-08-11
4875,54,Nursing,57,63,55,Available,2020-08-05
4876,54,Nursing,48,61,42,Available,2020-08-24
4877,54,Nursing,49,26,11,Available,2020-08-26
4878,54,Nursing,90,69,51,Available,2020-08-01
4879,54,Primary Early Years Education With Qts,72,18,15,Available,2020-08-15
4880,54,Creative Writing And Drama,99,31,22,Available,2020-08-15
4881,54,Drama And English Literature,76,51,13,Available,2020-08-07
4882,54,Drama And English Literature,85,27,14,Available,2020-08-12
4883,54,Early Years Education With Qts,98,34,13,Available,2020-08-10
4884,55,Accounting with Law,50,98,38,Available,2020-08-05
4885,55,Accounting with Law,66,75,18,Available,2020-08-24
4886,55,Popular Music (advanced entry),97,83,65,Available,2020-08-04
4887,55,Interior & Spatial Design,111,65,60,Available,2020-08-15
4888,55,Music,55,53,26,Available,2020-08-18
4889,55,User Experience (UX) Design,73,75,14,Available,2020-08-02
4890,55,User Experience (UX) Design,59,50,17,Available,2020-08-16
4891,55,Veterinary Nursing,59,52,33,Available,2020-08-25
4892,55,Psychology,65,19,11,Available,2020-08-07
4893,56,Graphic Communication,86,22,19,Available,2020-08-26
4894,56,Graphic Communication,59,65,59,Available,2020-08-05
4895,56,Photography,62,76,15,Available,2020-08-23
4896,56,Photography,89,58,29,Available,2020-08-26
4897,56,Film and Television Production,77,98,25,Available,2020-08-22
4898,56,Film and Television Production,107,17,11,Available,2020-08-14
4899,57,Post Production & Visual Effects,53,86,26,Available,2020-08-22
4900,57,Journalism,111,42,24,Available,2020-08-27
4901,57,Sports Journalism,94,95,69,Available,2020-08-14
4902,57,Acting,56,87,73,Available,2020-08-09
4903,57,Acting,60,49,31,Available,2020-08-10
4904,57,Acting,81,85,43,Available,2020-08-05
4905,57,Acting,83,82,61,Available,2020-08-11
4906,57,Animation & Visual Effects,58,18,10,Available,2020-08-30
4907,57,Animation & Visual Effects,80,11,11,Unavailable,2020-08-08
4908,57,Animation & Visual Effects,73,55,44,Available,2020-08-08
4909,57,Animation & Visual Effects,71,82,47,Available,2020-08-07
4910,57,Dance & Choreography,88,39,34,Available,2020-08-19
4911,57,Dance & Choreography,65,45,10,Available,2020-08-06
4912,57,Dance & Choreography,66,89,40,Available,2020-08-08
4913,57,Dance & Choreography,61,18,18,Unavailable,2020-08-23
4914,57,Creative Music Technology,79,93,73,Available,2020-08-27
4915,57,Creative Music Technology,99,96,92,Available,2020-08-12
4916,57,Creative Music Technology,57,47,30,Available,2020-08-18
4917,57,Creative Music Technology,66,97,15,Available,2020-08-11
4918,57,Costume Design for Film & Television,64,82,37,Available,2020-08-12
4919,57,Costume Design for Film & Television,111,81,78,Available,2020-08-08
4920,57,Costume Design for Film & Television,98,72,11,Available,2020-08-29
4921,57,Costume Design for Film & Television,97,31,28,Available,2020-08-27
4922,57,Commercial Photography,98,27,26,Available,2020-08-30
4923,57,Commercial Photography,90,41,13,Available,2020-08-26
4924,57,Commercial Photography,96,95,60,Available,2020-08-07
4925,57,Commercial Photography,79,75,64,Available,2020-08-26
4926,57,Creative Writing,97,53,13,Available,2020-08-30
4927,57,Creative Writing,55,86,44,Available,2020-08-02
4928,57,Creative Writing,87,52,18,Available,2020-08-24
4929,57,Creative Writing,53,42,15,Available,2020-08-19
4930,57,Drawing,112,53,25,Available,2020-08-13
4931,57,Drawing,68,44,44,Unavailable,2020-08-17
4932,57,Drawing,86,72,30,Available,2020-08-08
4933,57,Drawing,101,52,40,Available,2020-08-10
4934,57,English & Creative Writing,96,53,17,Available,2020-08-29
4935,57,English & Creative Writing,95,90,49,Available,2020-08-30
4936,57,English & Creative Writing,74,38,32,Available,2020-08-02
4937,57,English & Creative Writing,79,71,64,Available,2020-08-01
4938,57,Fashion Marketing Including Professional Placement,90,12,12,Unavailable,2020-08-25
4939,57,Fashion Marketing Including Professional Placement,97,50,14,Available,2020-08-20
4940,57,Fashion Marketing Including Professional Placement,51,96,66,Available,2020-08-09
4941,57,Fashion Marketing Including Professional Placement,104,81,48,Available,2020-08-04
4942,57,Fine Art,78,28,24,Available,2020-08-17
4943,57,Fine Art,81,75,72,Available,2020-08-10
4944,57,Fine Art,56,69,32,Available,2020-08-03
4945,57,Fine Art,92,55,33,Available,2020-08-17
4946,57,Fashion Design,89,18,12,Available,2020-08-04
4947,57,Fashion Design,77,89,71,Available,2020-08-14
4948,57,Fashion Design,68,31,24,Available,2020-08-29
4949,57,Fashion Design,110,25,19,Available,2020-08-24
4950,57,Film,53,67,25,Available,2020-08-14
4951,57,Film,78,22,11,Available,2020-08-24
4952,57,Film,52,36,24,Available,2020-08-25
4953,57,Film,52,22,13,Available,2020-08-25
4954,57,Fashion Marketing,90,47,47,Unavailable,2020-08-11
4955,57,Fashion Marketing,99,45,17,Available,2020-08-12
4956,57,Fashion Marketing,83,22,10,Available,2020-08-23
4957,57,Fashion Marketing,72,71,45,Available,2020-08-28
4958,57,Fashion Photography,50,44,16,Available,2020-08-29
4959,57,Fashion Photography,55,70,69,Available,2020-08-16
4960,57,Fashion Photography,77,25,12,Available,2020-08-18
4961,57,Fashion Photography,63,96,36,Available,2020-08-16
4962,57,Graphic Design,56,70,57,Available,2020-08-19
4963,57,Graphic Design,74,12,10,Available,2020-08-23
4964,57,Graphic Design,54,65,37,Available,2020-08-24
4965,57,Graphic Design,97,11,10,Available,2020-08-19
4966,57,Interior Design,56,67,38,Available,2020-08-28
4967,57,Interior Design,82,40,18,Available,2020-08-07
4968,57,Interior Design,55,72,12,Available,2020-08-30
4969,57,Interior Design,71,23,23,Unavailable,2020-08-19
4970,57,Illustration,59,24,16,Available,2020-08-11
4971,57,Illustration,93,83,18,Available,2020-08-02
4972,57,Illustration,87,88,37,Available,2020-08-08
4973,57,Illustration,56,79,33,Available,2020-08-16
4974,57,Journalism and Creative Writing,59,33,20,Available,2020-08-10
4975,57,Journalism and Creative Writing,85,72,15,Available,2020-08-24
4976,57,Journalism and Creative Writing,71,31,25,Available,2020-08-18
4977,57,Journalism and Creative Writing,98,19,11,Available,2020-08-09
4978,57,Journalism and Creative Writing,96,29,21,Available,2020-08-03
4979,57,Journalism and Creative Writing,75,33,18,Available,2020-08-21
4980,57,Marine & Natural History Photography,49,39,15,Available,2020-08-08
4981,57,Marine & Natural History Photography,87,54,27,Available,2020-08-20
4982,57,Marine & Natural History Photography,75,59,36,Available,2020-08-22
4983,57,Marine & Natural History Photography,80,61,43,Available,2020-08-21
4984,57,Music,56,47,11,Available,2020-08-12
4985,57,Music,105,21,14,Available,2020-08-10
4986,57,Music,61,88,67,Available,2020-08-11
4987,57,Music,58,66,14,Available,2020-08-28
4988,57,Musical Theatre,102,63,16,Available,2020-08-17
4989,57,Musical Theatre,80,14,14,Unavailable,2020-08-28
4990,57,Musical Theatre,63,64,49,Available,2020-08-04
4991,57,Musical Theatre,86,48,25,Available,2020-08-21
4992,57,Press & Editorial Photography,48,82,48,Available,2020-08-16
4993,57,Press & Editorial Photography,68,22,18,Available,2020-08-20
4994,57,Press & Editorial Photography,110,84,66,Available,2020-08-03
4995,57,Press & Editorial Photography,101,49,18,Available,2020-08-18
4996,57,Photography,80,18,13,Available,2020-08-13
4997,57,Photography,63,57,17,Available,2020-08-01
4998,57,Photography,79,38,26,Available,2020-08-24
4999,57,Photography,83,97,62,Available,2020-08-08
5000,57,Popular Music,96,56,37,Available,2020-08-24
5001,57,Popular Music,108,71,22,Available,2020-08-08
5002,57,Popular Music,93,12,11,Available,2020-08-23
5003,57,Popular Music,108,74,30,Available,2020-08-27
5004,57,Post Production & Visual Effects,62,20,19,Available,2020-08-09
5005,57,Post Production & Visual Effects,78,28,10,Available,2020-08-21
5006,57,Post Production & Visual Effects,102,30,20,Available,2020-08-18
5007,57,Post Production & Visual Effects,100,63,16,Available,2020-08-09
5008,57,Sportswear Design,74,88,71,Available,2020-08-13
5009,57,Sportswear Design,55,11,10,Available,2020-08-03
5010,57,Sportswear Design,89,18,16,Available,2020-08-12
5011,57,Sportswear Design,103,88,74,Available,2020-08-08
5012,57,Sustainable Product Design,109,32,16,Available,2020-08-11
5013,57,Sustainable Product Design,66,90,40,Available,2020-08-25
5014,57,Sustainable Product Design,102,93,34,Available,2020-08-07
5015,57,Sustainable Product Design,109,95,91,Available,2020-08-23
5016,57,Textile Design,53,73,70,Available,2020-08-28
5017,57,Textile Design,68,56,19,Available,2020-08-05
5018,57,Textile Design,92,31,27,Available,2020-08-26
5019,57,Textile Design,76,35,28,Available,2020-08-04
5020,57,Television,66,41,26,Available,2020-08-01
5021,57,Television,77,36,31,Available,2020-08-03
5022,57,Television,74,73,17,Available,2020-08-30
5023,57,Television,112,28,23,Available,2020-08-29
5024,57,Technical Theatre Arts,112,50,12,Available,2020-08-14
5025,57,Technical Theatre Arts,110,41,12,Available,2020-08-26
5026,57,Technical Theatre Arts,66,10,10,Unavailable,2020-08-09
5027,57,Technical Theatre Arts,111,15,15,Unavailable,2020-08-27
5028,57,Theatre & Performance,75,91,70,Available,2020-08-01
5029,57,Theatre & Performance,102,40,33,Available,2020-08-20
5030,57,Theatre & Performance,62,70,10,Available,2020-08-12
5031,57,Theatre & Performance,51,50,14,Available,2020-08-19
5032,57,Acting,106,88,28,Available,2020-08-24
5033,57,Acting,53,56,36,Available,2020-08-18
5034,57,Acting,112,47,37,Available,2020-08-02
5035,57,Acting,68,27,20,Available,2020-08-27
5036,57,Animation & Visual Effects,68,19,17,Available,2020-08-12
5037,57,Animation & Visual Effects,49,39,31,Available,2020-08-25
5038,57,Animation & Visual Effects,110,16,15,Available,2020-08-18
5039,57,Animation & Visual Effects,66,11,10,Available,2020-08-28
5040,57,Dance & Choreography,77,65,33,Available,2020-08-28
5041,57,Dance & Choreography,61,42,21,Available,2020-08-28
5042,57,Dance & Choreography,104,24,16,Available,2020-08-27
5043,57,Dance & Choreography,98,53,53,Unavailable,2020-08-06
5044,57,Creative Music Technology,59,48,28,Available,2020-08-02
5045,57,Creative Music Technology,89,21,19,Available,2020-08-11
5046,57,Creative Music Technology,98,44,41,Available,2020-08-24
5047,57,Creative Music Technology,67,24,10,Available,2020-08-09
5048,57,Costume Design for Film & Television,91,16,13,Available,2020-08-12
5049,57,Costume Design for Film & Television,93,94,16,Available,2020-08-08
5050,57,Costume Design for Film & Television,88,47,10,Available,2020-08-24
5051,57,Costume Design for Film & Television,65,32,13,Available,2020-08-30
5052,57,Commercial Photography,112,32,16,Available,2020-08-23
5053,57,Commercial Photography,97,28,10,Available,2020-08-19
5054,57,Commercial Photography,81,22,18,Available,2020-08-12
5055,57,Commercial Photography,79,80,13,Available,2020-08-27
5056,57,Creative Writing,101,27,17,Available,2020-08-29
5057,57,Creative Writing,59,98,61,Available,2020-08-25
5058,57,Creative Writing,91,89,36,Available,2020-08-14
5059,57,Creative Writing,57,94,41,Available,2020-08-06
5060,57,Drawing,87,47,36,Available,2020-08-01
5061,57,Drawing,92,85,80,Available,2020-08-08
5062,57,Drawing,73,96,41,Available,2020-08-09
5063,57,Drawing,59,100,48,Available,2020-08-25
5064,57,English & Creative Writing,103,98,12,Available,2020-08-28
5065,57,English & Creative Writing,69,70,16,Available,2020-08-27
5066,57,English & Creative Writing,65,52,16,Available,2020-08-08
5067,57,English & Creative Writing,70,70,44,Available,2020-08-11
5068,57,Fashion Marketing Including Professional Placement,49,91,27,Available,2020-08-23
5069,57,Fashion Marketing Including Professional Placement,58,85,83,Available,2020-08-13
5070,57,Fashion Marketing Including Professional Placement,95,50,45,Available,2020-08-13
5071,57,Fashion Marketing Including Professional Placement,106,25,23,Available,2020-08-24
5072,57,Fine Art,49,93,32,Available,2020-08-10
5073,57,Fine Art,99,16,13,Available,2020-08-28
5074,57,Fine Art,49,77,68,Available,2020-08-12
5075,57,Fine Art,87,45,35,Available,2020-08-08
5076,57,Fashion Design,73,98,63,Available,2020-08-14
5077,57,Fashion Design,69,54,15,Available,2020-08-11
5078,57,Fashion Design,81,10,10,Unavailable,2020-08-02
5079,57,Fashion Design,84,75,58,Available,2020-08-06
5080,57,Film,77,80,59,Available,2020-08-03
5081,57,Film,94,87,28,Available,2020-08-07
5082,57,Film,101,54,27,Available,2020-08-16
5083,57,Film,97,30,22,Available,2020-08-07
5084,57,Fashion Marketing,51,99,61,Available,2020-08-10
5085,57,Fashion Marketing,65,45,37,Available,2020-08-10
5086,57,Fashion Marketing,56,34,30,Available,2020-08-19
5087,57,Fashion Marketing,77,39,25,Available,2020-08-01
5088,57,Fashion Photography,108,58,31,Available,2020-08-09
5089,57,Fashion Photography,107,61,33,Available,2020-08-29
5090,57,Fashion Photography,106,26,10,Available,2020-08-15
5091,57,Fashion Photography,106,30,30,Unavailable,2020-08-30
5092,57,Graphic Design,102,76,73,Available,2020-08-20
5093,57,Graphic Design,60,75,23,Available,2020-08-16
5094,57,Graphic Design,59,70,55,Available,2020-08-03
5095,57,Graphic Design,65,64,35,Available,2020-08-18
5096,57,Interior Design,58,23,19,Available,2020-08-27
5097,57,Interior Design,98,58,30,Available,2020-08-04
5098,57,Interior Design,48,29,15,Available,2020-08-20
5099,57,Interior Design,93,88,73,Available,2020-08-26
5100,57,Illustration,65,25,11,Available,2020-08-22
5101,57,Illustration,71,22,20,Available,2020-08-06
5102,57,Illustration,86,49,24,Available,2020-08-03
5103,57,Illustration,68,79,76,Available,2020-08-18
5104,57,Journalism and Creative Writing,82,65,46,Available,2020-08-08
5105,57,Journalism and Creative Writing,51,29,19,Available,2020-08-14
5106,57,Journalism and Creative Writing,48,98,98,Unavailable,2020-08-03
5107,57,Journalism and Creative Writing,51,85,64,Available,2020-08-09
5108,57,Journalism and Creative Writing,99,10,10,Unavailable,2020-08-11
5109,57,Journalism and Creative Writing,89,26,18,Available,2020-08-06
5110,57,Marine & Natural History Photography,75,26,24,Available,2020-08-30
5111,57,Marine & Natural History Photography,94,10,10,Unavailable,2020-08-28
5112,57,Marine & Natural History Photography,110,24,21,Available,2020-08-22
5113,57,Marine & Natural History Photography,96,36,31,Available,2020-08-15
5114,57,Music,78,62,44,Available,2020-08-05
5115,57,Music,67,100,75,Available,2020-08-28
5116,57,Music,82,46,33,Available,2020-08-08
5117,57,Music,103,85,47,Available,2020-08-21
5118,57,Musical Theatre,104,85,69,Available,2020-08-21
5119,57,Musical Theatre,51,63,14,Available,2020-08-20
5120,57,Musical Theatre,85,91,18,Available,2020-08-20
5121,57,Musical Theatre,53,34,19,Available,2020-08-06
5122,57,Press & Editorial Photography,110,44,31,Available,2020-08-11
5123,57,Press & Editorial Photography,61,67,22,Available,2020-08-02
5124,57,Press & Editorial Photography,90,87,75,Available,2020-08-15
5125,57,Press & Editorial Photography,80,70,49,Available,2020-08-05
5126,57,Photography,87,38,25,Available,2020-08-06
5127,57,Photography,51,81,24,Available,2020-08-26
5128,57,Photography,52,20,20,Unavailable,2020-08-07
5129,57,Photography,95,13,11,Available,2020-08-02
5130,57,Popular Music,60,83,37,Available,2020-08-04
5131,57,Popular Music,88,29,10,Available,2020-08-22
5132,57,Popular Music,64,79,50,Available,2020-08-03
5133,57,Popular Music,95,69,34,Available,2020-08-18
5134,57,Post Production & Visual Effects,85,79,77,Available,2020-08-03
5135,57,Post Production & Visual Effects,104,29,24,Available,2020-08-26
5136,57,Post Production & Visual Effects,49,95,53,Available,2020-08-07
5137,57,Post Production & Visual Effects,88,71,12,Available,2020-08-12
5138,57,Sportswear Design,59,31,14,Available,2020-08-15
5139,57,Sportswear Design,95,57,36,Available,2020-08-02
5140,57,Sportswear Design,55,74,33,Available,2020-08-07
5141,57,Sportswear Design,66,85,29,Available,2020-08-05
5142,57,Sustainable Product Design,74,71,13,Available,2020-08-30
5143,57,Sustainable Product Design,83,41,22,Available,2020-08-19
5144,57,Sustainable Product Design,102,29,27,Available,2020-08-01
5145,57,Sustainable Product Design,112,73,32,Available,2020-08-08
5146,57,Textile Design,49,67,63,Available,2020-08-21
5147,57,Textile Design,105,71,42,Available,2020-08-23
5148,57,Textile Design,61,97,57,Available,2020-08-25
5149,57,Textile Design,110,94,54,Available,2020-08-27
5150,57,Television,78,55,29,Available,2020-08-07
5151,57,Television,66,96,72,Available,2020-08-03
5152,57,Television,85,74,45,Available,2020-08-27
5153,57,Television,82,30,19,Available,2020-08-12
5154,57,Technical Theatre Arts,53,53,49,Available,2020-08-06
5155,57,Technical Theatre Arts,102,50,16,Available,2020-08-09
5156,57,Technical Theatre Arts,62,100,51,Available,2020-08-02
5157,57,Technical Theatre Arts,104,21,20,Available,2020-08-09
5158,57,Theatre & Performance,63,69,14,Available,2020-08-11
5159,57,Theatre & Performance,99,98,72,Available,2020-08-26
5160,57,Theatre & Performance,61,21,14,Available,2020-08-06
5161,57,Theatre & Performance,93,12,10,Available,2020-08-25
5162,57,Creative Writing,104,21,20,Available,2020-08-23
5163,57,Creative Writing,102,85,57,Available,2020-08-30
5164,57,Game Development: Production,76,14,13,Available,2020-08-14
5165,57,Marketing Communications,75,22,21,Available,2020-08-19
5166,57,Post Production & Visual Effects,109,72,57,Available,2020-08-16
5167,57,Post Production & Visual Effects,51,16,14,Available,2020-08-19
5168,58,Graphic Design,87,10,10,Unavailable,2020-08-12
5169,58,Graphic Design,78,48,15,Available,2020-08-08
5170,58,Photography,82,51,20,Available,2020-08-07
5171,58,Photography,105,14,11,Available,2020-08-19
5172,59,Buying & Merchandising for Fashion,98,24,22,Available,2020-08-15
5173,59,Buying & Merchandising for Fashion,106,99,98,Available,2020-08-19
5174,59,Buying & Merchandising for Fashion,98,84,25,Available,2020-08-17
5175,59,Buying & Merchandising for Fashion,92,50,17,Available,2020-08-08
5176,59,Marketing & Communication for Fashion,92,60,57,Available,2020-08-02
5177,59,Marketing & Communication for Fashion,77,99,89,Available,2020-08-21
5178,59,Marketing & Communication for Fashion,89,77,76,Available,2020-08-01
5179,59,Marketing & Communication for Fashion,77,22,11,Available,2020-08-18
5180,59,Buying & Merchandising for Fashion,83,84,73,Available,2020-08-07
5181,59,Buying & Merchandising for Fashion,51,42,26,Available,2020-08-16
5182,59,Buying & Merchandising for Fashion,76,28,15,Available,2020-08-25
5183,59,Buying & Merchandising for Fashion,94,65,60,Available,2020-08-10
5184,59,Marketing & Communication for Fashion,81,59,10,Available,2020-08-13
5185,59,Marketing & Communication for Fashion,55,90,29,Available,2020-08-16
5186,59,Marketing & Communication for Fashion,108,88,13,Available,2020-08-22
5187,59,Marketing & Communication for Fashion,63,15,12,Available,2020-08-15
5188,60,Acting,61,20,19,Available,2020-08-17
5189,60,Acting,70,69,26,Available,2020-08-26
5190,60,Acting,59,99,69,Available,2020-08-30
5191,60,Acting,101,65,56,Available,2020-08-15
5192,60,Acting,108,17,17,Unavailable,2020-08-26
5193,60,Acting,73,48,45,Available,2020-08-02
5194,60,Acting,65,84,23,Available,2020-08-05
5195,60,Acting,100,45,17,Available,2020-08-08
5196,61,Audio Engineering and Production,93,54,46,Available,2020-08-01
5197,61,Audio Engineering and Production,64,96,57,Available,2020-08-20
5198,61,Audio Engineering and Production,96,74,67,Available,2020-08-02
5199,61,Post Production for Film and TV,102,55,49,Available,2020-08-25
5200,61,Game and Interactive Audio,111,84,35,Available,2020-08-17
5201,61,Game and Interactive Audio,51,58,23,Available,2020-08-21
5202,61,Game and Interactive Audio,70,77,77,Unavailable,2020-08-15
5203,61,Visual Effects,69,25,17,Available,2020-08-22
5204,62,Engineering Academy,73,88,26,Available,2020-08-24
5205,62,Engineering Academy,111,66,20,Available,2020-08-26
5206,62,Engineering Academy,86,14,14,Unavailable,2020-08-13
5207,62,Engineering Academy,83,94,52,Available,2020-08-15
5208,62,Engineering Academy,61,32,23,Available,2020-08-03
5209,62,Engineering Academy,53,96,74,Available,2020-08-27
5210,62,Engineering Academy,68,27,23,Available,2020-08-09
5211,62,Engineering Academy,56,54,11,Available,2020-08-16
5212,63,Education Learning and Development,95,18,18,Unavailable,2020-08-14
5213,63,Education Learning and Development,70,59,40,Available,2020-08-14
5214,63,Education Learning and Development,60,88,27,Available,2020-08-07
5215,63,Education Learning and Development,57,58,40,Available,2020-08-13
5216,63,Education Learning and Development,53,61,30,Available,2020-08-25
5217,63,Education Learning and Development,99,37,22,Available,2020-08-14
5218,63,Education Learning and Development,105,25,22,Available,2020-08-04
5219,63,Education Learning and Development,107,94,33,Available,2020-08-15
5220,64,Mechanical Engineering,63,48,48,Unavailable,2020-08-30
5221,64,Mechanical Engineering,105,43,39,Available,2020-08-18
5222,64,Mechanical Engineering,76,40,17,Available,2020-08-29
5223,64,Mechanical Engineering,110,88,74,Available,2020-08-09
5224,64,Electrical and Electronic Engineering,85,81,68,Available,2020-08-14
5225,64,Electrical and Electronic Engineering,52,37,10,Available,2020-08-11
5226,64,Electrical and Electronic Engineering,96,16,14,Available,2020-08-23
5227,64,Electrical and Electronic Engineering,84,76,47,Available,2020-08-14
5228,64,Professional Studies (Early Childhood),105,43,18,Available,2020-08-03
5229,64,Professional Studies (Early Childhood),106,71,25,Available,2020-08-14
5230,64,Professional Studies (Early Childhood),78,76,13,Available,2020-08-02
5231,64,Professional Studies (Early Childhood),50,20,10,Available,2020-08-07
5232,64,Professional Studies (Early Childhood),89,52,17,Available,2020-08-19
5233,64,Professional Studies (Early Childhood),66,65,17,Available,2020-08-02
5234,64,Professional Studies (Education),64,99,35,Available,2020-08-26
5235,64,Professional Studies (Education),98,84,46,Available,2020-08-30
5236,64,Professional Studies (Education),58,12,12,Unavailable,2020-08-17
5237,64,Professional Studies (Education),88,66,30,Available,2020-08-02
5238,64,Professional Studies (Education),105,49,47,Available,2020-08-08
5239,64,Professional Studies (Education),106,83,21,Available,2020-08-22
5240,64,Health and Social Care Practitioner,99,57,25,Available,2020-08-06
5241,64,Health and Social Care Practitioner,61,95,94,Available,2020-08-03
5242,64,Health and Social Care Practitioner,103,37,30,Available,2020-08-12
5243,64,Health and Social Care Practitioner,80,77,73,Available,2020-08-27
5244,64,Health and Social Care Practitioner,67,16,14,Available,2020-08-28
5245,64,Health and Social Care Practitioner,58,11,11,Unavailable,2020-08-11
5246,64,Professional Practice in Special Educational Needs & Disabilities,90,100,41,Available,2020-08-22
5247,64,Professional Practice in Special Educational Needs & Disabilities,59,61,43,Available,2020-08-02
5248,64,Professional Practice in Special Educational Needs & Disabilities,48,23,22,Available,2020-08-23
5249,64,Professional Practice in Special Educational Needs & Disabilities,50,39,36,Available,2020-08-19
5250,64,Professional Practice in Special Educational Needs & Disabilities,50,42,36,Available,2020-08-22
5251,64,Professional Practice in Special Educational Needs & Disabilities,59,12,10,Available,2020-08-23
5252,65,Refrigeration and Air Conditioning Engineering,84,98,66,Available,2020-08-17
5253,65,Refrigeration and Air Conditioning Engineering,104,93,79,Available,2020-08-28
5254,65,Football Coaching and Youth Development,58,46,38,Available,2020-08-05
5255,65,Football Coaching and Youth Development,50,68,25,Available,2020-08-23
5256,65,Football Coaching and Youth Development,59,13,12,Available,2020-08-02
5257,65,Football Coaching and Youth Development,77,43,36,Available,2020-08-17
5258,65,Football Coaching and Youth Development,52,56,36,Available,2020-08-07
5259,65,Football Coaching and Youth Development,101,49,30,Available,2020-08-09
5260,65,Football Coaching and Youth Development,87,52,38,Available,2020-08-22
5261,65,Criminology,82,40,30,Available,2020-08-25
5262,65,Criminology,106,53,33,Available,2020-08-15
5263,65,Social Care,99,62,42,Available,2020-08-23
5264,65,Social Care,73,70,44,Available,2020-08-24
5265,65,Social Care,62,39,33,Available,2020-08-15
5266,65,Social Care,51,78,33,Available,2020-08-15
5267,65,Social Care,91,45,41,Available,2020-08-15
5268,65,Audio for Commercial Purpose,70,67,12,Available,2020-08-29
5269,65,Audio for Commercial Purpose,107,38,36,Available,2020-08-13
5270,65,Digital and Technology Solutions,68,27,17,Available,2020-08-23
5271,65,Digital and Technology Solutions,81,42,38,Available,2020-08-11
5272,65,Digital and Technology Solutions,70,41,21,Available,2020-08-28
5273,65,Digital and Technology Solutions,63,29,20,Available,2020-08-04
5274,65,Digital and Technology Solutions,90,84,67,Available,2020-08-07
5275,65,Digital and Technology Solutions,102,93,52,Available,2020-08-24
5276,65,Digital and Technology Solutions,107,29,18,Available,2020-08-15
5277,65,Software Development,69,41,33,Available,2020-08-02
5278,65,Software Development,52,44,31,Available,2020-08-25
5279,65,Software Development,100,51,46,Available,2020-08-28
5280,65,Software Development,97,26,23,Available,2020-08-20
5281,65,Software Development,86,22,13,Available,2020-08-18
5282,65,Software Development,73,93,16,Available,2020-08-01
5283,65,Software Development,101,14,10,Available,2020-08-18
5284,65,Computer Software Solutions,101,26,19,Available,2020-08-26
5285,65,Computer Software Solutions,103,53,12,Available,2020-08-03
5286,65,Computer Software Solutions,96,96,14,Available,2020-08-12
5287,65,Computer Software Solutions,99,74,59,Available,2020-08-30
5288,65,Computer Software Solutions,65,32,25,Available,2020-08-16
5289,65,Computer Software Solutions,70,32,18,Available,2020-08-07
5290,65,Computer Software Solutions,102,48,43,Available,2020-08-22
5291,65,Computing,62,65,62,Available,2020-08-12
5292,65,Computing,68,60,49,Available,2020-08-05
5293,65,Computing,64,43,18,Available,2020-08-21
5294,65,Computing,101,30,30,Unavailable,2020-08-06
5295,65,Computing,52,22,20,Available,2020-08-21
5296,65,Computing,79,79,61,Available,2020-08-12
5297,65,Computing,54,45,29,Available,2020-08-02
